Order_No,Time from Pickup To arrival
Order_No_24307,824.9144973375733
Order_No_24147,2470.7113723375733
Order_No_22364,1461.4262160875733
Order_No_500,1544.8715285875733
Order_No_2491,956.6937942125733
Order_No_18628,1146.0102004625733
Order_No_6408,1056.4557571031983
Order_No_17456,888.943733177417
Order_No_10448,1388.8832473375733
Order_No_25423,1155.1361770250733
Order_No_862,1337.5394973375733
Order_No_17200,2092.5463332750733
Order_No_347,833.2269973375733
Order_No_22067,1767.4555129625733
Order_No_21865,1415.7641067125733
Order_No_1175,945.2951995311596
Order_No_1247,669.6664504625733
Order_No_8334,1476.0863723375733
Order_No_7863,1081.8578567125733
Order_No_10133,1282.6332473375733
Order_No_11465,1695.7894973375733
Order_No_2162,2982.7113723375733
Order_No_13651,978.9281692125733
Order_No_1585,1042.7947112499096
Order_No_401,1173.5131301500733
Order_No_21583,1626.4633254625733
Order_No_4667,1307.3480910875733
Order_No_6100,1088.5199660875733
Order_No_25822,2773.5017424999096
Order_No_8007,1605.0920745311596
Order_No_9480,2133.3519973375733
Order_No_1557,1650.6566848375733
Order_No_7335,1966.6957473375733
Order_No_16968,1315.208038292163
Order_No_15371,1227.0668410875733
Order_No_12067,678.1781692125733
Order_No_18608,2766.9633254625733
Order_No_932,890.2494582750733
Order_No_24286,1179.7751799999096
Order_No_8191,1511.9314299999096
Order_No_11609,1918.4262160875733
Order_No_3621,1572.3852004625733
Order_No_18538,2299.9633254625733
Order_No_23813,1597.9186477281983
Order_No_24400,1180.5408049999096
Order_No_3036,914.9203567125733
Order_No_14680,1500.8920364000733
Order_No_11980,1421.5238723375733
Order_No_25406,1725.0505706249096
Order_No_7487,1452.0316848375733
Order_No_8675,1552.9320754625733
Order_No_22026,1111.5896331249096
Order_No_7556,1915.9154739000733
Order_No_6553,2914.7599563219483
Order_No_20548,1514.3227004625733
Order_No_11094,1713.4353362499096
Order_No_20022,1714.184913597339
Order_No_25836,2424.9813918688233
Order_No_18235,1247.7829924999096
Order_No_10943,2554.8051223375733
Order_No_14551,1178.4848098375733
Order_No_16360,1403.5135222850658
Order_No_22792,2052.7673674999096
Order_No_28121,1780.9997024156983
Order_No_180,2566.3148879625733
Order_No_17888,1538.1801223375733
Order_No_15225,2223.4653655467846
Order_No_5805,1301.8944778063233
Order_No_21364,1895.9457473375733
Order_No_9051,1223.1804534374096
Order_No_25337,867.0434035875733
Order_No_2561,1010.2250442125733
Order_No_19284,1087.0349456249096
Order_No_7205,1645.3005706249096
Order_No_8356,2235.6755706249096
Order_No_13382,1151.6034621813233
Order_No_13480,1478.6872893749096
Order_No_15687,1466.6937942125733
Order_No_5992,1930.7641067125733
Order_No_19589,1252.6732864000733
Order_No_21950,1296.6566848375733
Order_No_17066,2158.0707473375733
Order_No_4900,1304.1892424999096
Order_No_12750,2690.9079924999096
Order_No_13130,1307.5258254625733
Order_No_22215,1032.0473098375733
Order_No_1412,1477.7035598375733
Order_No_21259,1305.1913528063233
Order_No_10629,1911.3012160875733
Order_No_28183,1465.4217147447998
Order_No_9504,1029.3715285875733
Order_No_8856,295.9744643785889
Order_No_16588,977.3715285875733
Order_No_16640,1626.8705520250733
Order_No_18267,1396.8460158922608
Order_No_8526,1846.7582473375733
Order_No_10212,2016.3559035875733
Order_No_15728,1432.3578567125733
Order_No_7934,1390.2868987499096
Order_No_14391,891.8568801500733
Order_No_11497,2481.7986174999096
Order_No_26985,952.4135207750733
Order_No_1736,1615.1254348375733
Order_No_8112,859.2993850328858
Order_No_12948,1787.6970549999096
Order_No_2522,1659.9320754625733
Order_No_9315,1247.5134612499096
Order_No_16086,1552.6098098375733
Order_No_18028,1201.3910598375733
Order_No_25042,1395.3318206249096
Order_No_25072,2299.7858352281983
Order_No_16560,1287.4223098375733
Order_No_6785,1531.5941848375733
Order_No_5674,1275.7654143749096
Order_No_23335,1438.4978362499096
Order_No_24269,1197.0622893749096
Order_No_16209,2489.2387160875733
Order_No_9602,1679.8832473375733
Order_No_10825,1654.0603362499096
Order_No_16657,1255.9135207750733
Order_No_5972,1203.9105910875733
Order_No_23516,1227.1078567125733
Order_No_5731,852.0876799999096
Order_No_26959,2397.3129348375733
Order_No_12510,1316.3344192125733
Order_No_25592,2597.0180129625733
Order_No_157,1195.2595549999096
Order_No_6675,1729.4392424999096
Order_No_26538,2590.9535598375733
Order_No_25083,1414.4001799999096
Order_No_23893,2430.2035598375733
Order_No_16608,1907.1676711656983
Order_No_11571,1888.3676223375733
Order_No_7871,3284.6996535875733
Order_No_2789,1163.8695754625733
Order_No_4522,1040.6684035875733
Order_No_8736,941.3435744860108
Order_No_14349,2159.0056487499096
Order_No_24455,1775.1566848375733
Order_No_19389,977.7903167186596
Order_No_5559,2077.8148879625733
Order_No_26394,1999.2211379625733
Order_No_26341,2125.6029739000733
Order_No_15367,1806.6531096874096
Order_No_19089,1220.3910598375733
Order_No_7010,2175.7836379625733
Order_No_24195,690.3685989000733
Order_No_17907,1334.5353469469483
Order_No_10135,1052.8217498241283
Order_No_26212,1473.2582473375733
Order_No_9065,1668.7060012438233
Order_No_1976,1511.5017424999096
Order_No_26332,1704.1207961656983
Order_No_4877,1236.7191848375733
Order_No_14546,2480.4574660875733
Order_No_28230,2861.5368987499096
Order_No_24615,1411.7777785875733
Order_No_26355,1437.6918410875733
Order_No_10848,1310.0551223375733
Order_No_18565,1327.2309035875733
Order_No_6708,1364.9691848375733
Order_No_14439,1431.0371780016358
Order_No_4913,1621.7650832750733
Order_No_14515,1693.3207473375733
Order_No_18056,1411.6443206249096
Order_No_12188,1009.3314895250733
Order_No_5413,2124.2973098375733
Order_No_17508,1100.1293410875733
Order_No_16622,1141.718391380542
Order_No_21188,1242.5507278063233
Order_No_18792,1223.2165862499096
Order_No_2577,1793.2621535875733
Order_No_8145,1006.2572707750733
Order_No_7837,1670.2719192125733
Order_No_1206,2391.9769973375733
Order_No_7996,2423.5941848375733
Order_No_23716,2109.8246535875733
Order_No_18231,1182.9984817125733
Order_No_4221,1160.8285598375733
Order_No_14802,1317.5115081249096
Order_No_22396,1329.5844192125733
Order_No_13713,1456.5258254625733
Order_No_20690,1094.6293410875733
Order_No_9846,1163.3679885485108
Order_No_8870,1141.4301528551514
Order_No_8437,2357.0824660875733
Order_No_15567,2297.5316848375733
Order_No_22604,1541.3923674999096
Order_No_28115,2077.7113723375733
Order_No_14578,1276.7126799999096
Order_No_6163,2051.0857268749096
Order_No_9770,1438.6508254625733
Order_No_19537,1055.2396926500733
Order_No_20554,2635.8812942125733
Order_No_4482,928.5551223375733
Order_No_4770,1649.5534133531983
Order_No_24442,2978.3324660875733
Order_No_13192,1329.1098098375733
Order_No_20797,1824.1019973375733
Order_No_13214,1533.3539504625733
Order_No_8699,1338.0844192125733
Order_No_1678,1028.3357619860108
Order_No_5605,2187.9262160875733
Order_No_8422,2312.3637160875733
Order_No_27321,1302.5805129625733
Order_No_19030,709.6967239000733
Order_No_8152,2395.6361770250733
Order_No_15176,859.7269973375733
Order_No_9688,2160.9040862499096
Order_No_590,1495.1443206249096
Order_No_17474,1301.1859817125733
Order_No_11300,1035.5258254625733
Order_No_18934,1236.5668410875733
Order_No_8967,1727.0707473375733
Order_No_13917,1470.0355910875733
Order_No_2657,1355.8129348375733
Order_No_9628,1634.3207473375733
Order_No_13096,1309.6176223375733
Order_No_15766,1626.6850051500733
Order_No_27131,1440.2494582750733
Order_No_14530,2399.0473098375733
Order_No_10563,1890.7348098375733
Order_No_6990,1404.0160598375733
Order_No_1970,1595.5375442125733
Order_No_21270,2005.0954924999096
Order_No_16123,1329.9769973375733
Order_No_25225,895.8617629625733
Order_No_9133,1297.7894973375733
Order_No_19478,1634.6908645250733
Order_No_26487,1630.3396331249096
Order_No_23220,1342.5277785875733
Order_No_24611,1574.8806487499096
Order_No_26783,1379.5148391344483
Order_No_8424,1208.7348098375733
Order_No_25017,1995.9066848375733
Order_No_340,1788.7973098375733
Order_No_11178,1771.1781692125733
Order_No_12431,2546.0473098375733
Order_No_19611,1399.0394973375733
Order_No_21376,1569.0551223375733
Order_No_14637,1242.9184035875733
Order_No_8668,1444.3533049999096
Order_No_19010,1096.5837737499096
Order_No_14601,2057.2937346874096
Order_No_27113,1374.9887160875733
Order_No_5142,1135.9633254625733
Order_No_25288,2026.7953567125733
Order_No_8771,1676.6423674999096
Order_No_1248,1434.7074660875733
Order_No_11858,1608.2445754625733
Order_No_8264,1780.4721145250733
Order_No_21737,2424.8519973375733
Order_No_26130,1695.0394973375733
Order_No_1799,2077.4047317125733
Order_No_6677,1548.8109817125733
Order_No_9885,1805.1736174999096
Order_No_14353,1935.5150832750733
Order_No_19184,992.6039504625733
Order_No_2240,1656.6098098375733
Order_No_17187,1445.4867629625733
Order_No_14143,1554.2352981188233
Order_No_14053,1388.1254348375733
Order_No_5905,1514.3298674999096
Order_No_20412,2991.8988723375733
Order_No_22259,2227.6508254625733
Order_No_16558,955.0014114000733
Order_No_19288,833.5133742906983
Order_No_13992,3565.2328567125733
Order_No_13972,2207.8832473375733
Order_No_27404,1304.0394973375733
Order_No_12062,1037.8656692125733
Order_No_8477,1848.1195754625733
Order_No_367,1023.7826614000733
Order_No_4109,2023.5600051500733
Order_No_24899,1556.0980910875733
Order_No_19938,1807.2113723375733
Order_No_25969,1621.4740676500733
Order_No_8379,1954.6029739000733
Order_No_17960,1111.0056487499096
Order_No_21081,1541.1840285875733
Order_No_17788,2138.9535598375733
Order_No_659,1968.7191848375733
Order_No_15437,2045.1283645250733
Order_No_6215,1137.6814299999096
Order_No_7036,471.03461452507327
Order_No_27714,2303.5453567125733
Order_No_4787,1164.3754348375733
Order_No_25359,1084.7250442125733
Order_No_8678,2025.4691848375733
Order_No_813,941.9262160875733
Order_No_16159,1819.1918410875733
Order_No_24941,1797.0453567125733
Order_No_5224,2494.7035598375733
Order_No_14918,1945.5062942125733
Order_No_13511,312.26483913444827
Order_No_27785,1913.3845549999096
Order_No_7771,2393.7439299999096
Order_No_22257,2012.8783645250733
Order_No_23090,1723.4457473375733
Order_No_19437,1291.4275237499096
Order_No_23365,2273.1117629625733
Order_No_19245,1481.7426223375733
Order_No_6082,1900.0805129625733
Order_No_10457,2359.1312942125733
Order_No_13991,1367.8500442125733
Order_No_18566,1232.2816848375733
Order_No_8745,2122.0277785875733
Order_No_23781,1351.2777785875733
Order_No_22378,1397.9105910875733
Order_No_5957,1492.7204924999096
Order_No_24719,1053.9535598375733
Order_No_28083,1155.2534865953858
Order_No_3568,1385.6586379625733
Order_No_13809,1521.9809035875733
Order_No_23615,629.8383254625733
Order_No_4565,1069.7263518749096
Order_No_6689,1144.3891067125733
Order_No_20270,1111.0219192125733
Order_No_5355,1699.7816848375733
Order_No_18936,1671.4027785875733
Order_No_21915,990.3122893749096
Order_No_5769,2077.1859817125733
Order_No_24600,1351.0431594469483
Order_No_2516,1573.9496535875733
Order_No_2741,1016.8187942125733
Order_No_10411,2201.4739104686596
Order_No_113,922.5648879625733
Order_No_1411,1866.0828322985108
Order_No_11580,1145.5551223375733
Order_No_3184,1395.8441848375733
Order_No_5625,1336.8303557811596
Order_No_26936,2737.0658645250733
Order_No_3176,1396.5434035875733
Order_No_5264,1518.9682082750733
Order_No_23798,2158.5417815624096
Order_No_2217,1480.4457473375733
Order_No_19227,1284.2699660875733
Order_No_20606,2232.0316848375733
Order_No_7680,2388.1957473375733
Order_No_25392,1181.4359817125733
Order_No_1409,1856.5043410875733
Order_No_4154,2323.5941848375733
Order_No_3305,232.40155788444827
Order_No_13539,2058.5863723375733
Order_No_18106,1526.3168410875733
Order_No_25675,1680.4379348375733
Order_No_23816,1219.0639114000733
Order_No_2137,1474.5668410875733
Order_No_4071,417.94721218132327
Order_No_320,1313.2836379625733
Order_No_18898,1320.0336379625733
Order_No_10113,2416.6156692125733
Order_No_25382,2245.8734817125733
Order_No_18659,1260.2230910875733
Order_No_19258,1984.5102004625733
Order_No_18835,2861.6488723375733
Order_No_20994,2077.0902785875733
Order_No_8944,1373.2712737499096
Order_No_7276,1679.6059035875733
Order_No_8520,1819.7709426500733
Order_No_6801,1169.9203567125733
Order_No_27515,1928.4809035875733
Order_No_17106,2571.5036697008545
Order_No_5235,1679.3305129625733
Order_No_21765,1531.0134612499096
Order_No_2474,1294.7406692125733
Order_No_12747,672.1425246813233
Order_No_5718,1139.7992629625733
Order_No_15841,2348.6488723375733
Order_No_1933,1187.7074660875733
Order_No_832,418.89594265007327
Order_No_3257,1161.0004348375733
Order_No_17050,1430.5863723375733
Order_No_17972,1656.8285598375733
Order_No_14395,1986.9887160875733
Order_No_25934,1306.7914504625733
Order_No_25925,1332.2777785875733
Order_No_27344,1867.3832473375733
Order_No_4976,2259.5639114000733
Order_No_23035,2159.3519973375733
Order_No_19949,1102.1019973375733
Order_No_3482,1051.8852004625733
Order_No_15494,1272.9281692125733
Order_No_24712,1003.9553908922608
Order_No_609,2665.6879348375733
Order_No_23803,1036.4965285875733
Order_No_6463,1013.1156692125733
Order_No_5868,1173.0219192125733
Order_No_6377,968.1088332750733
Order_No_9795,1253.9848098375733
Order_No_2098,1284.5551223375733
Order_No_1762,1018.2738723375733
Order_No_7725,2285.6176223375733
Order_No_24840,2401.6019973375733
Order_No_1405,1905.6365081249096
Order_No_5551,1654.7992629625733
Order_No_18680,829.2655715563233
Order_No_14488,1130.4535598375733
Order_No_17521,1797.2894973375733
Order_No_28258,2062.5590285875733
Order_No_27434,1364.4730910875733
Order_No_9085,1479.5746535875733
Order_No_7831,897.3490676500733
Order_No_10613,1050.8988723375733
Order_No_17205,1443.3415862499096
Order_No_27359,1281.6859817125733
Order_No_1372,1911.4791946031983
Order_No_21894,1771.0902785875733
Order_No_21813,1432.0976028063233
Order_No_18318,449.63910671257327
Order_No_18396,2263.5727004625733
Order_No_25332,1741.0486174999096
Order_No_19941,2345.1566848375733
Order_No_4328,1298.3461379625733
Order_No_26199,1554.1801223375733
Order_No_4508,1337.9613723375733
Order_No_10900,1712.6977004625733
Order_No_16923,1177.1638518749096
Order_No_17359,1353.4769973375733
Order_No_18211,2015.9066848375733
Order_No_26578,2120.3856887438233
Order_No_1516,1931.7016067125733
Order_No_273,892.8519973375733
Order_No_22061,1455.5056487499096
Order_No_21980,2011.3789443590576
Order_No_28007,1102.8456496813233
Order_No_10216,1153.4887160875733
Order_No_26029,1147.9027785875733
Order_No_27076,3070.5941848375733
Order_No_19952,1325.4861174999096
Order_No_14336,966.1441115953858
Order_No_7503,2777.2152785875733
Order_No_8955,1944.0053176500733
Order_No_20258,977.9926223375733
Order_No_5661,1780.7836379625733
Order_No_5648,570.7699660875733
Order_No_7702,2739.1879348375733
Order_No_16965,1743.1853362499096
Order_No_26500,1318.5863723375733
Order_No_6040,1146.8168410875733
Order_No_25800,1352.5243606188233
Order_No_11121,1842.8676223375733
Order_No_23689,1974.9457473375733
Order_No_17335,2242.2224456249096
Order_No_4410,1832.0564299999096
Order_No_16054,1227.0785598375733
Order_No_22406,954.822395286792
Order_No_6340,1268.7606887438233
Order_No_10370,887.8100051500733
Order_No_14622,1351.7738723375733
Order_No_17195,810.8090285875733
Order_No_22397,1170.5453567125733
Order_No_15077,2079.9574660875733
Order_No_997,1271.6820754625733
Order_No_204,1915.2465285875733
Order_No_11360,1350.9935989000733
Order_No_22787,1225.6052581249096
Order_No_13537,1649.4105910875733
Order_No_25741,1838.5800246813233
Order_No_3804,1473.7719192125733
Order_No_1692,1357.4379348375733
Order_No_21459,1169.0701018749096
Order_No_9401,1399.3669768749096
Order_No_13612,2263.3923674999096
Order_No_7319,849.2152785875733
Order_No_776,1663.7973098375733
Order_No_10012,1233.6030349352295
Order_No_16243,2902.1150237499096
Order_No_8950,2012.4301223375733
Order_No_16574,1070.3021926500733
Order_No_16436,1904.8051223375733
Order_No_23162,1844.2348098375733
Order_No_9760,716.4037246324951
Order_No_16271,2164.6859817125733
Order_No_21104,1440.6195754625733
Order_No_14449,2085.5329924999096
Order_No_14679,1760.9887160875733
Order_No_21638,1113.3090285875733
Order_No_7762,433.80854030632327
Order_No_5381,1293.5536574938233
Order_No_9298,1594.1684035875733
Order_No_17800,1339.7855910875733
Order_No_5580,1302.7965728221752
Order_No_22046,1251.8151321031983
Order_No_15144,1989.1117629625733
Order_No_19799,1808.8617629625733
Order_No_28141,1667.2504348375733
Order_No_8230,1520.3441848375733
Order_No_23462,2157.6833831249096
Order_No_5188,1435.9223098375733
Order_No_27427,1824.6117629625733
Order_No_25830,1533.8461379625733
Order_No_18383,792.1635207750733
Order_No_20250,980.0868606188233
Order_No_6310,988.8021926500733
Order_No_4762,1941.4340285875733
Order_No_19757,1091.9887160875733
Order_No_7455,1134.2309035875733
Order_No_14733,1742.5766067125733
Order_No_20866,1675.7567824938233
Order_No_21490,1799.1527785875733
Order_No_28057,1068.7163009264405
Order_No_27900,1263.8754348375733
Order_No_7354,1271.5922317125733
Order_No_6864,1286.0531692125733
Order_No_5514,2281.0228957750733
Order_No_7873,1271.9359817125733
Order_No_11049,1045.3637160875733
Order_No_23784,1313.6833831249096
Order_No_6194,2228.0844192125733
Order_No_511,765.3734817125733
Order_No_8202,1338.3021926500733
Order_No_5121,1135.8236770250733
Order_No_2790,1585.0358352281983
Order_No_9503,1764.4828567125733
Order_No_24498,1226.7074660875733
Order_No_6737,1938.9301223375733
Order_No_8932,1145.6776809313233
Order_No_6516,823.7605666735108
Order_No_22060,1108.7738723375733
Order_No_19880,1849.3598098375733
Order_No_11254,2448.9848098375733
Order_No_22807,1599.9001799999096
Order_No_22976,1337.6410598375733
Order_No_10153,1438.3949660875733
Order_No_540,1690.0355910875733
Order_No_21149,1402.7523879625733
Order_No_4184,1119.1156692125733
Order_No_18295,1322.2953567125733
Order_No_27780,831.9125442125733
Order_No_4944,1257.5603362499096
Order_No_23754,1284.3103362499096
Order_No_4101,1522.6951018749096
Order_No_14097,1780.4597091295655
Order_No_25589,1556.4496535875733
Order_No_746,996.2435989000733
Order_No_28192,2319.0004348375733
Order_No_10608,1505.9704924999096
Order_No_18799,1123.4652785875733
Order_No_5945,1498.4652785875733
Order_No_11567,2932.3831252672608
Order_No_16234,1689.7230910875733
Order_No_24914,1291.7309035875733
Order_No_3897,1665.6566848375733
Order_No_11377,1537.6571731188233
Order_No_11017,2002.6527785875733
Order_No_27175,929.4955520250733
Order_No_3365,1306.6986770250733
Order_No_9830,1379.3012160875733
Order_No_5600,1676.5727004625733
Order_No_10415,1408.8881301500733
Order_No_14921,1856.3402785875733
Order_No_3538,1458.3474456249096
Order_No_270,1490.7484817125733
Order_No_24445,933.3923674999096
Order_No_19967,1477.2543410875733
Order_No_12177,1098.4457473375733
Order_No_5574,1647.9262160875733
Order_No_23761,1294.8181487499096
Order_No_20802,2116.2673674999096
Order_No_13906,1062.7751799999096
Order_No_5812,1971.0785598375733
Order_No_25697,2643.1293410875733
Order_No_3075,2015.3285598375733
Order_No_12409,921.5189895250733
Order_No_1837,1299.5238723375733
Order_No_11158,1772.6254348375733
Order_No_25178,1400.2204924999096
Order_No_4282,967.9970168688233
Order_No_10812,1496.3493987499096
Order_No_21061,903.1181106188233
Order_No_2064,1428.3070754625733
Order_No_18920,1130.9467239000733
Order_No_15104,2210.3314895250733
Order_No_26131,1550.6293410875733
Order_No_8001,1771.6276321031983
Order_No_11748,1323.1410598375733
Order_No_25835,1250.0863723375733
Order_No_9426,825.7299270250733
Order_No_26093,2116.8298674999096
Order_No_8531,471.14481349968264
Order_No_6197,2092.6801223375733
Order_No_7128,1800.3324660875733
Order_No_26742,1179.7204924999096
Order_No_14794,1758.2243987499096
Order_No_24488,2937.4001799999096
Order_No_16298,911.4613723375733
Order_No_12045,1333.5238723375733
Order_No_10398,1356.1566848375733
Order_No_2328,1851.500129661792
Order_No_6993,1849.4184035875733
Order_No_15337,1515.9144973375733
Order_No_6747,2358.6355666735108
Order_No_12790,1442.0785598375733
Order_No_8730,2588.7504348375733
Order_No_12530,1895.4783049999096
Order_No_8653,1542.5941848375733
Order_No_3396,944.1084319530346
Order_No_7040,1036.8964309313233
Order_No_953,1420.9506301500733
Order_No_11623,1663.1098098375733
Order_No_10853,1301.0863723375733
Order_No_27102,1041.990364036792
Order_No_22047,2159.9144973375733
Order_No_22817,1050.4926223375733
Order_No_20232,2458.3441848375733
Order_No_27807,1702.2517424999096
Order_No_11621,1123.4340285875733
Order_No_8433,1917.9223098375733
Order_No_19295,1179.5095549999096
Order_No_6155,1367.3617629625733
Order_No_13104,1056.8773879625733
Order_No_11507,1453.4750442125733
Order_No_17505,1351.0329924999096
Order_No_21718,1728.2768020250733
Order_No_17404,1670.4086379625733
Order_No_14949,1581.1566848375733
Order_No_14889,698.6664504625733
Order_No_18719,962.0336379625733
Order_No_9632,1619.3578567125733
Order_No_7382,824.5437346874096
Order_No_28064,1308.0876799999096
Order_No_7216,1273.8767424999096
Order_No_11865,1152.7517776110108
Order_No_3793,1458.4223098375733
Order_No_1198,1291.6371535875733
Order_No_11224,1233.1488723375733
Order_No_24716,1331.7576018749096
Order_No_1606,2096.1391067125733
Order_No_3046,1802.6215285875733
Order_No_5554,1352.7269973375733
Order_No_453,1843.6679153063233
Order_No_4709,899.7504348375733
Order_No_5759,1482.1423674999096
Order_No_15008,1677.0551223375733
Order_No_26009,1171.4125442125733
Order_No_1535,1411.8416213610108
Order_No_15914,2249.9340285875733
Order_No_8259,1689.0941848375733
Order_No_10045,1527.5604934313233
Order_No_10265,1759.9281692125733
Order_No_18209,762.6267424999096
Order_No_6088,1251.9086379625733
Order_No_15249,1940.2566253124096
Order_No_23361,1686.2868423082764
Order_No_11820,1401.1078567125733
Order_No_16517,1266.5798674999096
Order_No_13046,1185.6947707750733
Order_No_24403,2799.5121535875733
Order_No_2211,1137.0902785875733
Order_No_2324,1125.4027785875733
Order_No_2359,2456.1293410875733
Order_No_18850,1134.1443206249096
Order_No_24932,1398.1605910875733
Order_No_26190,1367.2204924999096
Order_No_18205,1472.3129348375733
Order_No_7540,1389.6410598375733
Order_No_8578,1002.5636672594483
Order_No_24917,1568.9184035875733
Order_No_636,1312.4589309313233
Order_No_15750,2089.0136184313233
Order_No_12978,2456.9509612499096
Order_No_5831,1431.7523879625733
Order_No_18355,1105.7055129625733
Order_No_1016,1149.3633193590576
Order_No_13268,984.8617629625733
Order_No_13003,1977.0824660875733
Order_No_1697,1506.5629348375733
Order_No_14448,1625.8181487499096
Order_No_13108,2212.3559035875733
Order_No_6802,2834.0447112499096
Order_No_14454,2175.9769973375733
Order_No_23903,1748.8654250719483
Order_No_4106,1686.9848098375733
Order_No_14689,1282.4916457750733
Order_No_11355,1565.0394973375733
Order_No_16455,1101.2597121813233
Order_No_15972,1399.9079924999096
Order_No_1121,1436.0502395250733
Order_No_23767,1362.1566848375733
Order_No_12454,1825.9936599352295
Order_No_2183,2227.5785598375733
Order_No_10395,1640.1898879625733
Order_No_23792,1039.5043410875733
Order_No_1122,1201.5355910875733
Order_No_2353,1791.7582473375733
Order_No_21219,1428.3717422106201
Order_No_6700,2472.3344192125733
Order_No_26034,1795.8701858141358
Order_No_13386,2100.5082473375733
Order_No_3755,822.9994582750733
Order_No_17307,2700.0941848375733
Order_No_23049,2929.5394973375733
Order_No_26899,2139.9926223375733
Order_No_25833,1721.7484817125733
Order_No_3828,776.1215285875733
Order_No_13454,1592.3715285875733
Order_No_23590,1719.2367629625733
Order_No_20451,1332.5228957750733
Order_No_2757,935.1098098375733
Order_No_13692,1690.697395286792
Order_No_24450,1914.0102004625733
Order_No_5596,1954.9535598375733
Order_No_23973,1167.5642424999096
Order_No_18147,841.6169768749096
Order_No_16903,1428.4691848375733
Order_No_18036,1584.5443801500733
Order_No_19219,1388.5121535875733
Order_No_10413,1213.9144973375733
Order_No_13515,1526.0238723375733
Order_No_4864,2008.1176223375733
Order_No_22422,1008.6176223375733
Order_No_23183,1705.2543410875733
Order_No_8015,1831.9769973375733
Order_No_22657,1722.9379348375733
Order_No_18025,1869.0355910875733
Order_No_23184,1198.1547317125733
Order_No_21169,2627.6723098375733
Order_No_19984,1793.6731338121826
Order_No_98,1146.4242629625733
Order_No_10418,2746.4779739000733
Order_No_27376,1965.5681487499096
Order_No_23582,1251.5486174999096
Order_No_11804,1831.6527785875733
Order_No_13210,850.2341643749096
Order_No_20615,1794.0089797594483
Order_No_13936,1040.9613723375733
Order_No_22658,1714.2191848375733
Order_No_4269,1867.7113723375733
Order_No_11791,3194.9652785875733
Order_No_19481,1285.9008254625733
Order_No_6434,2276.7173537828858
Order_No_13512,2023.5238723375733
Order_No_26682,1223.2654143749096
Order_No_19732,1993.8852004625733
Order_No_19686,2662.9945754625733
Order_No_20272,1019.2504348375733
Order_No_21065,1124.2445754625733
Order_No_11638,1539.6000442125733
Order_No_26140,1311.6644973375733
Order_No_2569,2113.1039504625733
Order_No_8633,895.0785598375733
Order_No_13149,1338.2470168688233
Order_No_26185,3743.5512160875733
Order_No_14108,2030.6723098375733
Order_No_7904,1325.4340285875733
Order_No_16467,1180.5180129625733
Order_No_19970,1417.4115676500733
Order_No_18547,829.3871535875733
Order_No_16216,1004.3617629625733
Order_No_15145,1159.5316848375733
Order_No_7141,1545.0316848375733
Order_No_21815,1518.8090285875733
Order_No_11281,1409.4086379625733
Order_No_1043,2566.1547317125733
Order_No_4721,1653.9359817125733
Order_No_22180,1197.9752883531983
Order_No_27518,1977.9301223375733
Order_No_4123,1117.9809035875733
Order_No_7519,2302.1644973375733
Order_No_25652,1756.5082473375733
Order_No_17024,702.7873916246826
Order_No_11118,951.7631301500733
Order_No_1128,1654.4501418688233
Order_No_10075,1677.1410598375733
Order_No_8024,2082.0531692125733
Order_No_8934,1462.4271926500733
Order_No_21279,1311.2797317125733
Order_No_20438,1369.6522903063233
Order_No_27037,1519.4144973375733
Order_No_18603,1251.8650237499096
Order_No_21177,1441.3080520250733
Order_No_7457,796.0590285875733
Order_No_14620,836.2621535875733
Order_No_14469,1105.4027785875733
Order_No_11080,2490.7562942125733
Order_No_14153,1819.1195754625733
Order_No_5732,997.1070891795971
Order_No_23949,1259.6488723375733
Order_No_15927,1449.6267424999096
Order_No_21318,618.9445266344483
Order_No_27338,1483.5004348375733
Order_No_4386,1319.3407668688233
Order_No_9114,2062.4769973375733
Order_No_16998,1189.3285598375733
Order_No_7895,1228.2947112499096
Order_No_8945,2008.2055129625733
Order_No_21154,1597.2816848375733
Order_No_3516,1776.2619964061596
Order_No_2669,1169.6635207750733
Order_No_11951,1145.0922317125733
Order_No_23684,1138.5453567125733
Order_No_15181,921.1742629625733
Order_No_1188,1293.9880706249096
Order_No_21284,2046.3754348375733
Order_No_16630,1707.3064299999096
Order_No_1785,2111.8676223375733
Order_No_21789,1545.8930129625733
Order_No_21479,2180.6957473375733
Order_No_23160,1516.9724456249096
Order_No_21519,926.0517043688233
Order_No_972,1125.6664504625733
Order_No_12761,1442.1879348375733
Order_No_20182,1526.8025237499096
Order_No_8716,2275.4418410875733
Order_No_10615,2126.2211379625733
Order_No_143,1534.0629348375733
Order_No_21215,1653.4060393749096
Order_No_24519,1076.2621535875733
Order_No_14722,1860.0082473375733
Order_No_7496,763.7341643749096
Order_No_6222,1472.3441848375733
Order_No_25548,1131.8012160875733
Order_No_18769,2170.9281692125733
Order_No_23988,1588.4340285875733
Order_No_2793,1332.7445754625733
Order_No_14082,885.8480910875733
Order_No_14628,1486.3285598375733
Order_No_9768,1703.7074660875733
Order_No_23815,2104.5707473375733
Order_No_18823,1016.9477004625733
Order_No_13817,890.7350539781983
Order_No_15557,1539.3533049999096
Order_No_13779,2678.3285598375733
Order_No_21922,1567.3910598375733
Order_No_9449,1938.6618987499096
Order_No_6645,1376.6664504625733
Order_No_24718,2090.4379348375733
Order_No_6007,1632.9799270250733
Order_No_15231,2232.6146926500733
